29-09-14,5.366309
29-09-14,6.472935
29-09-14,5.504509
29-09-14,6.351261
29-09-14,5.440485
29-09-14,5.431877
29-09-14,5.654768
29-09-14,4.397748
29-09-14,5.905884
29-09-14,4.805073
29-09-14,3.884397
29-09-14,3.952768
29-09-14,3.658168
29-09-14,3.472307
29-09-14,4.93876
29-09-14,5.428504
29-09-14,3.981737
29-09-14,3.653536
29-09-14,4.745188
30-09-14,5.782018
30-09-14,4.8651
30-09-14,6.29098
30-09-14,4.776727
30-09-14,6.435773
30-09-14,6.251105
30-09-14,4.137391
30-09-14,4.461149
30-09-14,5.29663
30-09-14,4.122227
30-09-14,5.944088
30-09-14,5.076566
30-09-14,4.155399
30-09-14,4.623027
30-09-14,6.102768
30-09-14,5.273324
30-09-14,4.666156
30-09-14,5.162754
30-09-14,4.426528
30-09-14,4.769435
30-09-14,4.372963
30-09-14,6.10022
30-09-14,5.08498
30-09-14,6.211092
30-09-14,5.263807
30-09-14,5.189613
30-09-14,5.931729
30-09-14,5.231773
30-09-14,7.351233
30-09-14,7.075332
30-09-14,7.642923
30-09-14,6.136011
30-09-14,7.218762
30-09-14,7.785663
30-09-14,8.966966
30-09-14,6.174612
30-09-14,7.224201
30-09-14,6.61503
30-09-14,7.300236
30-09-14,8.338546
30-09-14,7.73293
30-09-14,6.777741
30-09-14,4.652935
30-09-14,5.96824
30-09-14,8.393826
30-09-14,5.735065
30-09-14,9.400755
30-09-14,9.065291
30-09-14,3.336985
30-09-14,6.96137
30-09-14,8.201001
30-09-14,10.092613
30-09-14,7.352065
30-09-14,9.394535
30-09-14,8.593656
30-09-14,9.683384
30-09-14,7.192314
30-09-14,5.759747
30-09-14,8.272519
30-09-14,8.309915
30-09-14,7.970555
30-09-14,7.585243
30-09-14,6.341668
30-09-14,7.719952
30-09-14,8.172956
30-09-14,11.082954
30-09-14,8.856279
30-09-14,8.994088
30-09-14,5.29631
30-09-14,9.126372
30-09-14,7.684064
30-09-14,9.215068
30-09-14,7.054241
30-09-14,8.20709
30-09-14,8.57899
30-09-14,10.194318
30-09-14,5.085874
30-09-14,7.170564
30-09-14,8.920571
30-09-14,6.042999
30-09-14,5.640793
30-09-14,7.354944
30-09-14,5.080444
30-09-14,6.33861
30-09-14,5.674966
30-09-14,5.050784
30-09-14,4.662074
30-09-14,4.775788
30-09-14,4.45228
30-09-14,4.57749
30-09-14,5.64374
30-09-14,5.031222
30-09-14,4.335228
30-09-14,4.929913
30-09-14,5.069672
30-09-14,5.276676
30-09-14,6.019217
30-09-14,5.146462
30-09-14,5.486538
30-09-14,6.375015
30-09-14,6.383355
30-09-14,7.283455
30-09-14,5.139735
30-09-14,6.397445
30-09-14,6.481836
30-09-14,6.172114
30-09-14,5.032143
30-09-14,7.448241
30-09-14,5.475103
30-09-14,5.250667
30-09-14,7.170503
30-09-14,5.191405
30-09-14,5.352957
30-09-14,6.037836
30-09-14,4.964888
30-09-14,5.616561
30-09-14,5.397948
30-09-14,4.828604
30-09-14,4.367035
30-09-14,7.192481
30-09-14,5.594636
30-09-14,5.644331
30-09-14,4.528851
30-09-14,4.753022
30-09-14,4.909976
30-09-14,6.282829
30-09-14,5.041007
30-09-14,4.747742
30-09-14,5.01431
30-09-14,5.645148
30-09-14,3.864012
30-09-14,5.258113
30-09-14,4.677838
30-09-14,4.059935
30-09-14,5.47999
30-09-14,4.334527
30-09-14,4.68908
30-09-14,5.28575
30-09-14,5.977916
01-10-14,5.058833
01-10-14,8.129852
01-10-14,5.791531
01-10-14,4.722002
01-10-14,5.778061
01-10-14,5.481426
01-10-14,4.249734
01-10-14,4.529968
01-10-14,5.776965
01-10-14,3.981559
01-10-14,5.766679
01-10-14,5.328926
01-10-14,4.972359
01-10-14,4.235111
01-10-14,5.2432
01-10-14,5.878022
01-10-14,4.821852
01-10-14,5.031629
01-10-14,5.08228
01-10-14,4.554798
01-10-14,5.567495
01-10-14,6.546502
01-10-14,5.01781
01-10-14,5.599804
01-10-14,6.009888
01-10-14,5.275511
01-10-14,5.616851
01-10-14,6.069992
01-10-14,5.51877
01-10-14,8.286288
01-10-14,5.730501
01-10-14,6.53544
01-10-14,7.853877
01-10-14,5.557701
01-10-14,6.610242
01-10-14,5.036967
01-10-14,6.181301
01-10-14,6.491517
01-10-14,8.471025
01-10-14,6.437691
01-10-14,7.583394
01-10-14,8.971938
01-10-14,8.484235
01-10-14,5.341651
